"413","鳥松區","2015","6992708","5538566","4833565","6212012"
"414","鳳山區","2015","52274899","33125336","46373585","33963319"
"415","鳳林鎮","2015","142173","179335","176804","82461"
"416","鶯歌區","2015","8293032","5607545","10271582","6572612"
"417","鹽埔鄉","2015","69385","82074","94800","91187"
"418","鹽埕區","2015","926207","613884","800703","793115"
"419","鹽水區","2015","519675","1083862","722340","822980"
"420","鹿港鎮","2015","3817326","3127986","3417709","4544877"
"421","鹿草鄉","2015","18192","84343","33765","2030"
"422","鹿谷鄉","2015","190694","167923","112141","212349"
"423","鹿野鄉","2015","29113","93808","141104","41926"
"424","麟洛鄉","2015","259006","203156","211668","235241"
"425","麥寮鄉","2015","368628","103984","327662","167667"
"426","麻豆區","2015","2961068","1561874","2313988","2368934"
"427","鼓山區","2015","22611477","16532746","26065802","21596062"
"428","龍井區","2015","2192630","1759743","3670232","4719948"
"429","龍崎區","2015","0","0","0","0"
"430","龍潭區","2015","2295939","6135580","2933786","3314450"
"431","龜山區","2015","16449384","10328668","16654533","12493278"
"2","七堵區","2016","13952248","2789948","4488984","3989807"
"3","七美鄉","2016","0","0","0","0"
"4","七股區","2016","0","0","0","0"
"5","三地門鄉","2016","0","0","0","0"
"7","三峽區","2016","23076091","11223404","15620926","17630953"
"8","三星鄉","2016","193223","19218","150618","512555"
"9","三民區","2016","38845665","21326545","42777795","34096974"
"10","三灣鄉","2016","33101","23606","51529","0"
"11","三義鄉","2016","290938","255257","290787","149918"
"12","三芝區","2016","1093314","432674","2110648","987009"
"13","三重區","2016","79832353","44282858","52177195","54867100"
"15","下營區","2016","298263","167796","327609","365819"
"17","中區","2016","651844","572491","566581","422059"
"18","中和區","2016","87122152","57800389","105517029","82897609"
"19","中埔鄉","2016","548747","769341","668090","476832"
"20","中壢區","2016","117882186","55692023","73182384","78007483"
"22","中寮鄉","2016","7562","64704","24566","6044"
"23","中山區","2016","83951632","31923647","41626661","41906362"
"24","中正區","2016","75984708","23022317","30694788","35931971"
"25","中西區","2016","4666266","3083359","3962070","4036779"
"27","九如鄉","2016","809429","419051","1226663","405575"
"28","二崙鄉","2016","319816","20867","33282","1180269"
"29","二林鎮","2016","2415645","568528","1528945","1209108"
"30","二水鄉","2016","92992","16310","27826","82989"
"31","五峰鄉","2016","0","0","0","0"
"32","五結鄉","2016","6780812","3658170","2648410","2767142"
"33","五股區","2016","57683711","9340876","12894760","22346548"
"34","仁德區","2016","8656230","7209330","6934509","5504911"
"35","仁愛區","2016","2288545","771607","1475541","1477511"
"36","仁愛鄉","2016","0","0","0","0"
"37","仁武區","2016","14211981","9240631","15357093","14304048"
"38","伸港鄉","2016","1927854","745682","2631073","1670718"
"39","佳冬鄉","2016","209288","60760","92380","658091"
"40","佳里區","2016","3232532","1190749","1869884","1842117"
"41","來義鄉","2016","0","0","0","0"
"42","信義區","2016","67988168","34461182","47438781","42304763"
"43","信義鄉","2016","0","0","0","0"
"44","元長鄉","2016","56321","86760","54382","52874"
"45","光復鄉","2016","152013","131577","104961","125454"
"46","內埔鄉","2016","1858753","1321061","1425775","1076925"
"47","內湖區","2016","106056581","39155746","62687597","58470219"
"48","內門區","2016","0","0","0","0"
"50","八德區","2016","56220138","23650285","28889485","26960958"
"52","八里區","2016","7067280","3462449","4758045","5547994"
"53","公館鄉","2016","1408217","469988","510555","582103"
"54","六甲區","2016","691735","424328","333427","314001"
"55","六腳鄉","2016","46929","0","56252","0"
"56","六龜區","2016","0","0","0","0"
"57","冬山鄉","2016","2603511","1718891","2338573","1522468"
"59","前金區","2016","1837686","1158731","979069","602214"
"60","前鎮區","2016","17595156","10073470","13983736","15341715"
"62","北區","2016","53396895","21153720","35144667","34859498"
"63","北埔鄉","2016","40802","27814","43040","215877"
"64","北屯區","2016","92034926","67605200","64886568","63987683"
"65","北投區","2016","84587152","34230922","65428099","57226152"
"66","北斗鎮","2016","1421418","1119207","1953284","941456"
"67","北港鎮","2016","1957934","538712","952905","2634908"
"68","北竿鄉","2016","7140","0","21343","11338"
"69","北門區","2016","5456","10579","0","65507"
"71","卑南鄉","2016","45380","1806661","16712","0"
"72","卓溪鄉","2016","0","0","0","0"
"73","卓蘭鎮","2016","646620","428582","205823","174053"
"74","南化區","2016","0","0","0","0"
"75","南區","2016","49128307","27089102","34861660","32433469"
"76","南屯區","2016","57039519","23268209","42174565","46654395"
"77","南州鄉","2016","503861","175564","93560","127279"
"78","南庄鄉","2016","41670","6756","13072","49113"
"79","南投市","2016","8193481","5009088","6892170","5557571"
"80","南港區","2016","61306592","16033800","28718983","37846908"
"81","南澳鄉","2016","18907","0","0","0"
"82","南竿鄉","2016","9983","5790","940","13201"
"83","口湖鄉","2016","0","0","0","0"
"84","古坑鄉","2016","203440","92094","100868","65738"
"86","吉安鄉","2016","8354439","5238111","5912387","4046964"
"87","名間鄉","2016","380255","156352","119223","152853"
"88","后里區","2016","2694929","1161969","2451136","1660035"
"89","和平區","2016","0","0","0","0"
"90","和美鎮","2016","3393715","1562100","3608792","3139833"
"92","員山鄉","2016","942755","367561","335611","422659"
"93","員林市","2016","12805888","6739668","8962209","8619653"
"94","善化區","2016","10841089","3333219","5309485","6329736"
"95","東區","2016","37706104","18403365","28153887","30013524"
"96","四湖鄉","2016","218692","102573","87539","148928"
"99","國姓鄉","2016","181903","89786","171894","119662"
"100","土城區","2016","64066615","21969277","36208379","83270045"
"101","土庫鎮","2016","458604","952614","472868","835808"
"103","坪林區","2016","0","0","0","0"
"104","埔心鄉","2016","813888","771460","391073","1814502"
"105","埔里鎮","2016","3217668","2593678","2622673","2346182"
"106","埔鹽鄉","2016","377183","71056","104893","206009"
"107","埤頭鄉","2016","778306","152232","501880","509932"
"109","士林區","2016","76201789","38442285","47712282","43668550"
"110","壯圍鄉","2016","412380","19969","149791","514434"
"111","壽豐鄉","2016","335806","137617","277849","185996"
"112","外埔區","2016","983291","196381","1785684","592734"
"114","大內區","2016","71376","29437","44827","9242"
"115","大同區","2016","12596837","7624153","10761099","11296265"
"116","大同鄉","2016","0","0","0","0"
"117","大園區","2016","47588771","7886781","17279621","11303301"
"118","大城鄉","2016","60549","50232","5622","105428"
"119","大埔鄉","2016","22292","0","0","0"
"120","大埤鄉","2016","36715","70279","45708","37683"
"121","大安區","2016","106610947","42830845","52625673","63429380"
"122","大寮區","2016","7221458","4727887","6394596","7239888"
"124","大村鄉","2016","927705","294549","139653","344670"
"125","大林鎮","2016","1511387","646669","1201099","650367"
"126","大樹區","2016","3311713","1014819","1091277","499521"
"127","大武鄉","2016","10869","7932","50658","16473"
"128","大湖鄉","2016","279451","87641","236689","268314"
"129","大溪區","2016","5093616","2913222","5821706","5495617"
"131","大甲區","2016","7277870","1769187","2886870","2744345"
"132","大社區","2016","3061220","2307141","1722455","2262908"
"133","大肚區","2016","2301155","4606752","3524797","2836611"
"134","大里區","2016","19459267","18821587","17827223","12958500"
"135","大雅區","2016","8320285","7926687","8795110","8752725"
"136","太保市","2016","4762522","1605634","1453541","1507313"
"137","太平區","2016","39162480","11080660","19938530","16857343"
"138","太麻里鄉","2016","334171","274021","73259","19023"
"140","學甲區","2016","1534373","388812","408205","943690"
"141","安南區","2016","23898312","12747335","19121889","16151122"
"142","安定區","2016","230164","203472","101474","60859"
"143","安平區","2016","14200263","5673169","7452141","13734938"
"144","安樂區","2016","8016792","9450518","58218296","44909972"
"145","官田區","2016","226132","227348","1991205","633752"
"146","宜蘭市","2016","18365797","11226873","14636684","11073910"
"147","富里鄉","2016","42472","72814","68879","30697"
"148","寶山鄉","2016","199411","154804","382893","238220"
"149","將軍區","2016","377369","196674","97502","432364"
"151","小港區","2016","9504220","9429897","13324657","14295707"
"154","尖石鄉","2016","0","0","0","0"
"155","屏東市","2016","0","0","0","0"
"156","山上區","2016","1023944","109629","191780","84063"
"157","岡山區","2016","9100305","4864428","6845957","6056631"
"158","峨眉鄉","2016","0","0","0","0"
"159","崁頂鄉","2016","31940","61493","51336","103559"
"160","崙背鄉","2016","504386","185416","230626","232346"
"161","左營區","2016","45333762","13502616","27864927","26153811"
"162","左鎮區","2016","0","0","0","0"
"163","布袋鎮","2016","244629","101464","219641","380237"
"164","平溪區","2016","0","0","0","0"
"165","平鎮區","2016","23516600","16044025","24918666","19129316"
"167","延平鄉","2016","0","0","0","0"
"168","彌陀區","2016","93523","328739","190741","282236"
"169","彰化市","2016","22990542","10666514","15040898","15905375"
"170","後壁區","2016","56440","39473","33744","34492"
"171","後龍鎮","2016","1018713","441723","847945","931245"
"173","復興區","2016","71779","30656","57415","2188"
"174","恆春鎮","2016","2439473","1092547","1187710","1275379"
"175","成功鎮","2016","520769","121336","222882","239243"
"177","文山區","2016","68486378","30692222","53756622","47501472"
"178","斗六市","2016","7817124","3696303","5964106","6012377"
"179","斗南鎮","2016","2096822","793610","940470","1460123"
"180","新化區","2016","469284","464165","572465","680584"
"181","新園鄉","2016","986195","443011","910483","535889"
"182","新城鄉","2016","1217804","793556","1224457","1604526"
"183","新埔鎮","2016","654986","364294","1149550","725217"
"184","新埤鄉","2016","19257","29293","44460","61343"
"186","新屋區","2016","979140","1158319","1479269","956908"
"188","新市區","2016","4416476","2037443","3918683","7691918"
"189","新店區","2016","102281686","41021959","67789965","69266397"
"190","新港鄉","2016","209973","509325","242467","539817"
"191","新營區","2016","7029909","4956863","5544632","4951549"
"192","新社區","2016","351869","87066","87222","127590"
"193","新興區","2016","542052","139549","235685","357616"
"194","新莊區","2016","95938360","44257128","67033859","64234273"
"195","新豐鄉","2016","4643729","1530673","4183516","1956068"
"196","旗山區","2016","920413","391578","561738","624098"
"197","旗津區","2016","404919","110034","277399","453498"
"200","春日鄉","2016","0","0","0","0"
"202","暖暖區","2016","5063703","11596980","5394204","4630541"
"203","望安鄉","2016","0","0","0","0"
"204","朴子市","2016","4151920","1490011","1964385","1815479"
"206","杉林區","2016","0","0","0","0"
"208","東勢區","2016","1569160","887305","1363440","1330784"
"209","東勢鄉","2016","86396","82453","125186","49234"
"210","東區","2016","37706104","18403365","28153887","30013524"
"212","東山區","2016","305026","106698","281521","111477"
"213","東引鄉","2016","0","0","0","0"
"215","東河鄉","2016","20676","0","21624","31452"
"216","東港鎮","2016","7469770","3457538","3987431","3929523"
"217","東石鄉","2016","0","0","0","0"
"218","松山區","2016","51019981","19277975","37719320","41552668"
"220","板橋區","2016","112402932","60602990","94496667","113316393"
"221","枋寮鄉","2016","276982","542585","471160","492776"
"222","枋山鄉","2016","0","0","0","0"
"223","林內鄉","2016","323281","53426","240167","215088"
"224","林口區","2016","48772166","20933165","36991974","38000250"
"225","林園區","2016","2448743","2376885","2762017","3019050"
"226","林邊鄉","2016","285705","239471","109291","82208"
"227","柳營區","2016","936729","182988","1721060","717052"
"228","桃園區","2016","92367848","57621097","88288632","80505567"
"229","桃源區","2016","0","0","0","0"
"230","梅山鄉","2016","579441","159552","361926","376578"
"231","梓官區","2016","425820","216318","671988","905327"
"232","梧棲區","2016","7727309","5033708","6392722","3580508"
"233","楊梅區","2016","16168140","15948973","16129208","10983515"
"234","楠梓區","2016","37841907","12394919","28902608","22038676"
"235","楠西區","2016","304521","325688","188454","129905"
"236","樹林區","2016","21017955","10304461","17172448","19833998"
"237","橋頭區","2016","2916301","2159112","6596479","3529499"
"238","橫山鄉","2016","97247","68034","318744","90172"
"242","歸仁區","2016","4334005","2519078","2397378","4709486"
"243","民雄鄉","2016","4628620","1826670","2029768","4205494"
"244","水上鄉","2016","1442926","399224","826111","659921"
"245","水林鄉","2016","120555","16231","66222","76385"
"246","水里鄉","2016","321777","212127","152237","106360"
"247","永和區","2016","59167543","25741644","40483804","41887227"
"248","永安區","2016","0","0","0","0"
"249","永康區","2016","32547359","18375396","24967117","22700740"
"250","永靖鄉","2016","1052364","174970","560776","650153"
"251","汐止區","2016","37381070","19156058","47490559","72622876"
"254","池上鄉","2016","502327","168830","163189","85695"
"255","沙鹿區","2016","15019178","8984424","13510839","17800527"
"256","泰安鄉","2016","0","0","0","0"
"257","泰山區","2016","9975161","5710229","7557831","6376027"
"258","泰武鄉","2016","0","0","0","0"
"259","海端鄉","2016","0","0","0","0"
"260","淡水區","2016","88080985","40258944","62167227","51029402"
"261","深坑區","2016","2069195","1907602","1935906","2390379"
"262","清水區","2016","4943178","4510307","5019105","7286518"
"266","湖內區","2016","1772290","1019750","2497572","1891793"
"267","湖口鄉","2016","7626105","1753968","3827518","4171797"
"268","湖西鄉","2016","0","0","0","0"
"269","溪口鄉","2016","101417","34578","73629","16001"
"270","溪州鄉","2016","427909","365982","480916","312034"
"271","溪湖鎮","2016","3798918","1555919","2066650","2762897"
"272","滿州鄉","2016","57215","30108","14984","5633"
"273","潭子區","2016","11706767","5790432","8854798","7107967"
"274","潮州鎮","2016","4888191","3048533","4045242","2695441"
"275","烈嶼鄉","2016","0","0","0","0"
"276","烏來區","2016","13324","0","0","10776"
"277","烏坵鄉","2016","0","0","0","0"
"278","烏日區","2016","23710549","11945889","6535334","5398212"
"279","燕巢區","2016","1526117","849105","1800264","1028604"
"280","牡丹鄉","2016","0","0","0","0"
"282","獅子鄉","2016","0","0","0","0"
"283","獅潭鄉","2016","0","0","0","0"
"284","玉井區","2016","1510730","193476","123411","107462"
"285","玉里鎮","2016","627729","640818","328781","579662"
"286","琉球鄉","2016","162044","131023","560479","134229"
"288","瑞穗鄉","2016","329160","105487","191406","480094"
"289","瑞芳區","2016","53834","194747","165675","191305"
"290","瑪家鄉","2016","0","0","0","0"
"291","田中鎮","2016","1556988","779596","1347786","1427716"
"292","田寮區","2016","9380","0","0","0"
"293","田尾鄉","2016","315143","0","262994","142490"
"294","甲仙區","2016","61417","8990","28267","71238"
"296","番路鄉","2016","191099","111932","132404","160147"
"297","白沙鄉","2016","23940","26008","40496","31813"
"298","白河區","2016","488943","348535","334348","301874"
"300","石岡區","2016","326033","133824","86707","130126"
"301","石碇區","2016","95113","85584","39567","81710"
"302","石門區","2016","37725","15957","22316","3067"
"303","礁溪鄉","2016","12601821","4086966","4301234","8687813"
"304","社頭鄉","2016","1063039","538184","980616","1456856"
"305","神岡區","2016","3224158","2432688","3268994","2778450"
"308","福興鄉","2016","335850","27843","203608","22891"
"309","秀林鄉","2016","64497","54566","79314","100952"
"310","秀水鄉","2016","728693","260365","742753","813160"
"313","竹北市","2016","73411478","26717356","42212675","91031556"
"314","竹南鎮","2016","16344223","9425327","11789569","15816387"
"315","竹塘鄉","2016","137450","72036","94028","69704"
"316","竹山鎮","2016","1972361","1192287","1631629","1541193"
"317","竹崎鄉","2016","806190","289539","0","246483"
"318","竹東鎮","2016","9598699","7716038","10480769","8102343"
"319","竹田鄉","2016","10514","35429","19505","16004"
"320","綠島鄉","2016","143802","79017","23774","95951"
"321","線西鄉","2016","109162","260021","183177","232652"
"323","羅東鎮","2016","7088520","3623557","6495871","6661687"
"324","美濃區","2016","323179","397619","904154","718866"
"325","義竹鄉","2016","115362","128857","159052","140028"
"327","北區","2016","53396895","21153720","35144667","34859498"
"328","東區","2016","37706104","18403365","28153887","30013524"
"329","中山區","2016","83951632","31923647","41626661","41906362"
"330","中正區","2016","75984708","23022317","30694788","35931971"
"331","信義區","2016","67988168","34461182","47438781","42304763"
"332","大安區","2016","106610947","42830845","52625673","63429380"
"333","北區","2016","53396895","21153720","35144667","34859498"
"334","南區","2016","49128307","27089102","34861660","32433469"
"335","東區","2016","37706104","18403365","28153887","30013524"
"336","臺東市","2016","0","0","0","0"
"337","臺西鄉","2016","0","0","0","0"
"338","芎林鄉","2016","4858340","664886","775889","610595"
"339","芬園鄉","2016","139813","156286","274933","130654"
"340","花壇鄉","2016","1000744","309385","1681916","1839157"
"341","花蓮市","2016","19524292","9074024","17064331","14161767"
"342","芳苑鄉","2016","0","0","0","0"
"343","苑裡鎮","2016","1632837","518118","843197","739623"
"344","苓雅區","2016","15657541","8452397","9939899","10866007"
"345","苗栗市","2016","8589659","3406130","5527269","5311275"
"346","茂林區","2016","0","0","0","0"
"347","茄萣區","2016","1303195","858034","1027877","1142192"
"348","草屯鎮","2016","10389777","3060002","4459110","4073759"
"350","莒光鄉","2016","0","0","0","0"
"351","莿桐鄉","2016","611842","163418","510327","417318"
"352","萬丹鄉","2016","726146","540056","496224","338892"
"353","萬巒鄉","2016","404086","62292","81950","101977"
"354","萬榮鄉","2016","0","0","0","0"
"355","萬華區","2016","32251850","15914153","17670998","22671385"
"356","萬里區","2016","636629","252497","516798","362541"
"358","蘆洲區","2016","49218664","20207896","35091515","28631865"
"359","蘆竹區","2016","29101226","17742863","28536470","28642550"
"360","蘇澳鎮","2016","1898088","707342","1485008","923779"
"361","蘭嶼鄉","2016","0","0","0","0"
"362","虎尾鎮","2016","9419892","2419698","5468697","5648784"
"363","褒忠鄉","2016","154271","54035","27362","168882"
"364","西區","2016","19736296","14378869","17731352","16805517"
"365","西屯區","2016","80499598","37779207","61832088","51903191"
"366","西嶼鄉","2016","0","0","0","0"
"368","西港區","2016","245669","192328","348598","337117"
"369","西湖鄉","2016","0","0","0","0"
"370","西螺鎮","2016","2183020","1883864","2394587","1954177"
"371","觀音區","2016","3202281","1717649","1978084","1067980"
"374","豐原區","2016","18693910","7880972","11779098","18363375"
"375","豐濱鄉","2016","3191","0","24549","73529"
"376","貢寮區","2016","287240","35639","167413","67707"
"378","路竹區","2016","3958518","1347928","1140772","1901143"
"379","車城鄉","2016","142508","132476","6129","65887"
"380","通霄鎮","2016","484230","173208","319289","413479"
"381","造橋鄉","2016","20192","11894","30976","33726"
"382","達仁鄉","2016","0","0","0","0"
"383","那瑪夏區","2016","0","0","0","0"
"385","里港鄉","2016","628189","320789","807669","297051"
"386","金城鎮","2016","1210612","1025777","631364","856763"
"387","金寧鄉","2016","199027","631546","807930","827039"
"388","金山區","2016","590901","577205","505089","480566"
"389","金峰鄉","2016","0","0","0","0"
"390","金沙鎮","2016","36162","65621","115440","109444"
"391","金湖鎮","2016","1442074","6347084","2788554","1600159"
"392","銅鑼鄉","2016","357467","208690","258039","205334"
"393","長治鄉","2016","1274090","570559","1157755","1071269"
"394","長濱鄉","2016","36184","27245","11706","2290"
"395","關山鎮","2016","180081","114831","355292","141527"
"396","關廟區","2016","1647725","1188195","1958181","784953"
"397","關西鎮","2016","308342","347414","796318","561406"
"398","阿蓮區","2016","991319","387395","466805","497129"
"399","阿里山鄉","2016","0","0","0","0"
"400","集集鎮","2016","246625","169567","251310","286254"
"401","雙溪區","2016","38009","14140","147098","55751"
"402","霧峰區","2016","2007380","2447408","1218983","1397401"
"403","霧臺鄉","2016","0","0","0","0"
"406","頭份市","2016","0","0","0","0"
"407","頭城鎮","2016","1823603","1143546","1144161","4674684"
"408","頭屋鄉","2016","90269","125195","260715","161007"
"409","香山區","2016","0","0","0","0"
"410","馬公市","2016","4506392","1534479","1623587","1256412"
"411","高樹鄉","2016","69145","24793","9636","37316"
"412","魚池鄉","2016","320587","388407","89908","168786"
"413","鳥松區","2016","5778151","5197733","7799294","4498139"
"414","鳳山區","2016","40756634","26671880","45998439","37296043"
"415","鳳林鎮","2016","56947","96065","81378","241096"
"416","鶯歌區","2016","5740004","3497691","4266945","8312826"
"417","鹽埔鄉","2016","355424","98968","102070","264921"
"418","鹽埕區","2016","907956","637401","572037","574594"
"419","鹽水區","2016","561017","451954","403089","586701"
"420","鹿港鎮","2016","3149392","3070779","1918581","2854410"
"421","鹿草鄉","2016","5595","15888","53022","20650"
"422","鹿谷鄉","2016","212401","54180","160624","271431"
"423","鹿野鄉","2016","36774","0","46845","15238"
"424","麟洛鄉","2016","255536","87754","205185","169661"
"425","麥寮鄉","2016","311172","1128087","1108654","763222"
"426","麻豆區","2016","2798189","958361","791132","1465816"
"427","鼓山區","2016","24688404","21294411","35237069","20960808"
"428","龍井區","2016","3894949","3861048","4253197","5345546"
"429","龍崎區","2016","0","0","0","0"
"430","龍潭區","2016","6009898","1500965","2634959","5688334"
"431","龜山區","2016","25277053","83684911","149441737","23064463"
"2","七堵區","2017","4720239","3502166","6438989","9900340"
"3","七美鄉","2017","0","0","0","0"
"4","七股區","2017","0","0","0","0"
"5","三地門鄉","2017","0","0","0","0"
"7","三峽區","2017","13072253","11952579","31477267","27150231"
"8","三星鄉","2017","400442","170457","115672","216627"
"9","三民區","2017","34778109","27229280","30722342","34598216"
"10","三灣鄉","2017","46811","40590","145605","95373"
"11","三義鄉","2017","404569","179893","472359","198576"
"12","三芝區","2017","1082421","1206789","1615725","1225909"
"13","三重區","2017","57707369","49076689","68119440","74338268"
"15","下營區","2017","300909","391217","431579","610364"
"17","中區","2017","863028","419766","235449","725701"
"18","中和區","2017","72400735","69168018","104089883","97801066"
"19","中埔鄉","2017","572324","363689","1242305","1094149"
"20","中壢區","2017","100236425","80640629","95993917","87869275"
"22","中寮鄉","2017","10270","46504","54440","0"
"23","中山區","2017","50085177","47739022","46900544","72165925"
"24","中正區","2017","44709242","29217635","37655540","40317811"
"25","中西區","2017","8939589","6271696","6006281","9557443"
"27","九如鄉","2017","482878","219147","607174","447022"
"28","二崙鄉","2017","306876","84322","113533","117761"
"29","二林鎮","2017","1903658","1468138","1739520","2574377"
"30","二水鄉","2017","55164","54887","81338","118289"
"31","五峰鄉","2017","0","0","0","0"
"32","五結鄉","2017","2108559","1415943","2024829","4435612"
"33","五股區","2017","17943643","9900614","20869608","25906958"
"34","仁德區","2017","9100206","10429978","7823000","6905306"
"35","仁愛區","2017","1491077","1770713","2476621","1734204"
"36","仁愛鄉","2017","0","0","0","0"
"37","仁武區","2017","19369701","13873757","23919084","22939852"
"38","伸港鄉","2017","1081664","946816","2587475","1088678"
"39","佳冬鄉","2017","259160","156119","215287","131505"
"40","佳里區","2017","1843605","1472606","2272505","4178617"
"41","來義鄉","2017","0","0","0","0"
"42","信義區","2017","45255574","44253883","47307272","52725168"
"43","信義鄉","2017","0","0","0","0"
"44","元長鄉","2017","406906","408943","149595","60700"
"45","光復鄉","2017","99914","47650","155452","293059"
"46","內埔鄉","2017","1784010","1216641","1745546","1405857"
"47","內湖區","2017","58196890","55756160","66883076","75505156"
"48","內門區","2017","0","0","0","0"
"50","八德區","2017","23306271","31877273","29700851","27830889"
"52","八里區","2017","8676758","4055495","5621669","5872801"
"53","公館鄉","2017","593625","445047","1246991","1077637"
"54","六甲區","2017","979412","420756","490944","594939"
"55","六腳鄉","2017","15622","15631","44193","22689"
"56","六龜區","2017","0","0","0","0"
"57","冬山鄉","2017","2236674","5267486","3134521","1329288"
"59","前金區","2017","820921","1447492","842090","1089164"
"60","前鎮區","2017","18908723","19289153","19453673","21234988"
"62","北區","2017","36597987","36037124","41957294","49253391"
"63","北埔鄉","2017","64493","18717","237503","167411"
"64","北屯區","2017","51093808","65095381","71557148","79703185"
"65","北投區","2017","56887658","44419203","55736908","53875665"
"66","北斗鎮","2017","3408497","1429447","1650372","2739010"
"67","北港鎮","2017","1260236","749348","2448527","1143903"
"68","北竿鄉","2017","0","0","0","0"
"69","北門區","2017","61490","51054","15937","66935"
"71","卑南鄉","2017","11106","0","32960","0"
"72","卓溪鄉","2017","0","0","0","0"
"73","卓蘭鎮","2017","40810","183230","277509","205667"
"74","南化區","2017","0","0","0","0"
"75","南區","2017","47075174","37475235","46698123","49741652"
"76","南屯區","2017","56050372","65064364","69552603","51760911"
"77","南州鄉","2017","130459","154914","231334","102572"
"78","南庄鄉","2017","131506","15200","54512","51433"
"79","南投市","2017","7391705","5626651","5414626","7267593"
"80","南港區","2017","27138605","25598593","26182608","25839918"
"81","南澳鄉","2017","0","0","0","0"
"82","南竿鄉","2017","25527","0","25401","9295"
"83","口湖鄉","2017","53284","0","19696","19696"
"84","古坑鄉","2017","318181","103611","298926","299986"
"86","吉安鄉","2017","5862450","4915098","6646923","5430007"
"87","名間鄉","2017","135019","161026","188103","179140"
"88","后里區","2017","1310882","2850492","5137023","3246700"
"89","和平區","2017","0","0","0","0"
"90","和美鎮","2017","3400520","2504406","4163013","4761197"
"92","員山鄉","2017","1162466","633325","403016","868431"
"93","員林市","2017","10837518","9399670","10538750","11913183"
"94","善化區","2017","5272637","5251289","4928343","10261432"
"95","東區","2017","30475902","28546508","31545995","35534820"
"96","四湖鄉","2017","83773","22066","95715","156793"
"99","國姓鄉","2017","140192","101118","140551","196584"
"100","土城區","2017","48016458","34966316","37640077","40877736"
"101","土庫鎮","2017","874590","370506","350609","748073"
"103","坪林區","2017","0","0","0","0"
"104","埔心鄉","2017","598084","605216","716134","1255478"
"105","埔里鎮","2017","3087678","2158171","3169648","3171244"
"106","埔鹽鄉","2017","80703","177395","1089784","953479"
"107","埤頭鄉","2017","710727","557675","766966","534442"
"109","士林區","2017","46942808","40146807","58990320","53123552"
"110","壯圍鄉","2017","1917744","163861","598997","175566"
"111","壽豐鄉","2017","209728","261702","220082","376987"
"112","外埔區","2017","520072","289112","374791","423233"
"114","大內區","2017","67103","23580","75227","44298"
"115","大同區","2017","15115751","10265755","13017050","13986902"
"116","大同鄉","2017","0","0","0","0"
"117","大園區","2017","11144506","10404540","10530952","10955432"
"118","大城鄉","2017","85769","83337","61968","43798"
"119","大埔鄉","2017","4493","50480","44964","27935"
"120","大埤鄉","2017","25670","14118","35628","40918"
"121","大安區","2017","79807733","56080166","63724775","69569559"
"122","大寮區","2017","7226864","8788323","8300089","7295007"
"124","大村鄉","2017","619069","221168","556985","717213"
"125","大林鎮","2017","925414","870783","3183989","882114"
"126","大樹區","2017","601302","322404","602557","841901"
"127","大武鄉","2017","36524","0","52654","32319"
"128","大湖鄉","2017","332106","78403","246274","190938"
"129","大溪區","2017","3852039","3827541","6331639","6915294"
"131","大甲區","2017","4158379","2650434","4163784","5045952"
"132","大社區","2017","3152832","2709032","5585128","4505267"
"133","大肚區","2017","2486859","1468949","2181946","2634847"
"134","大里區","2017","13226357","22044876","21097927","20349777"
"135","大雅區","2017","9482199","7904580","5970430","5514215"
"136","太保市","2017","2967454","2861358","12777661","5914747"
"137","太平區","2017","47318411","27217330","23828708","34309593"
"138","太麻里鄉","2017","78025","94677","109879","70006"
"140","學甲區","2017","667180","556966","586534","871014"
"141","安南區","2017","17946312","12784508","16047927","24716126"
"142","安定區","2017","100929","26695","84536","31086"
"143","安平區","2017","8300212","9521852","16680048","13563471"
"144","安樂區","2017","23416827","10678700","17568234","18240779"
"145","官田區","2017","1901694","450640","555206","422837"
"146","宜蘭市","2017","13644981","12824251","16160497","15404424"
"147","富里鄉","2017","85651","185835","5467","49759"
"148","寶山鄉","2017","3112224","7674410","2274092","1387389"
"149","將軍區","2017","351736","187559","212571","54326"
"151","小港區","2017","12124624","11081136","13298003","13425234"
"154","尖石鄉","2017","0","0","0","0"
"155","屏東市","2017","0","0","0","0"
"156","山上區","2017","429793","797033","636048","250077"
"157","岡山區","2017","6892361","5680684","7495092","7515420"
"158","峨眉鄉","2017","0","0","0","0"
"159","崁頂鄉","2017","440839","103113","89974","165030"
"160","崙背鄉","2017","487654","283485","343586","675138"
"161","左營區","2017","27061658","24885439","32936017","26449865"
"162","左鎮區","2017","0","0","0","0"
"163","布袋鎮","2017","288828","148132","211448","208991"
"164","平溪區","2017","0","0","0","0"
"165","平鎮區","2017","17706235","15362648","21654674","23604674"
"167","延平鄉","2017","0","0","0","0"
"168","彌陀區","2017","479226","459677","342274","215971"
"169","彰化市","2017","17844824","12442207","17859892","16963278"
"170","後壁區","2017","22269","33513","15893","34846"
"171","後龍鎮","2017","1924442","786843","739928","1130574"
"173","復興區","2017","1800","0","15119","60078"
"174","恆春鎮","2017","1644555","1117252","1413834","3336387"
"175","成功鎮","2017","137740","155368","95903","68615"
"177","文山區","2017","46898106","45408689","54162837","66101920"
"178","斗六市","2017","6040105","6455196","10452558","7006325"
"179","斗南鎮","2017","2084323","1638998","1345566","1468043"
"180","新化區","2017","821340","748470","578448","751844"
